index,timestamp,temperature
0,2015-02-01 00:00:00,0.5577531438057496
1,2015-02-01 00:10:00,0.9726211331510379
2,2015-02-01 00:20:00,0.3228964647056758
3,2015-02-01 00:30:00,0.1477759497042722
4,2015-02-01 00:40:00,0.10727066757748138
5,2015-02-01 00:50:00,0.23031884908654543
6,2015-02-01 01:00:00,0.979908580718457
7,2015-02-01 01:10:00,0.7846888896029741
8,2015-02-01 01:20:00,0.07606483457875957
9,2015-02-01 01:30:00,0.9519067976724186
10,2015-02-01 01:40:00,0.7826976085316422
11,2015-02-01 01:50:00,0.9092227410097816
12,2015-02-01 02:00:00,0.668083666329305
13,2015-02-01 02:10:00,0.18229236716676067
14,2015-02-01 02:20:00,0.3626511408657652
15,2015-02-01 02:30:00,0.6603428449251995
16,2015-02-01 02:40:00,0.7980495886338399
17,2015-02-01 02:50:00,0.7479979720648864
18,2015-02-01 03:00:00,0.9798698719262517
19,2015-02-01 03:10:00,0.17448259499247987
20,2015-02-01 03:20:00,0.036928152215461196
21,2015-02-01 03:30:00,0.5171061154368741
22,2015-02-01 03:40:00,0.7862529035884497
23,2015-02-01 03:50:00,0.3735249679373488
24,2015-02-01 04:00:00,0.49521844072521326
25,2015-02-01 04:10:00,0.45735895973613594
26,2015-02-01 04:20:00,0.3969916838886727
27,2015-02-01 04:30:00,0.16113095453663961
28,2015-02-01 04:40:00,0.5722306286592008
29,2015-02-01 04:50:00,0.4116918590871578
30,2015-02-01 05:00:00,0.6626038491619434
31,2015-02-01 05:10:00,0.39151889426809205
32,2015-02-01 05:20:00,0.054065282786591506
33,2015-02-01 05:30:00,0.5681687890119255
34,2015-02-01 05:40:00,0.0595256715897482
35,2015-02-01 05:50:00,0.5539502696378912
36,2015-02-01 06:00:00,0.9034214148192674
37,2015-02-01 06:10:00,0.09453712916276591
38,2015-02-01 06:20:00,0.5876380647467546
39,2015-02-01 06:30:00,0.7181306457609266
40,2015-02-01 06:40:00,0.6801250858269802
41,2015-02-01 06:50:00,0.7893122276364397
42,2015-02-01 07:00:00,0.9252450361253227
43,2015-02-01 07:10:00,0.552396397033774
44,2015-02-01 07:20:00,0.8363871155257638
45,2015-02-01 07:30:00,0.16760748167253858
46,2015-02-01 07:40:00,0.39266048437609613
47,2015-02-01 07:50:00,0.8109156647840948
48,2015-02-01 08:00:00,0.08104141099553619
49,2015-02-01 08:10:00,0.5809713684406212
50,2015-02-01 08:20:00,0.36702117227132236
51,2015-02-01 08:30:00,0.03421979075777992
52,2015-02-01 08:40:00,0.05619089374294395
53,2015-02-01 08:50:00,0.5690203176037018
54,2015-02-01 09:00:00,0.23918272488300607
55,2015-02-01 09:10:00,0.023253734655796054
56,2015-02-01 09:20:00,0.45336879647687345
57,2015-02-01 09:30:00,0.6625934211059096
58,2015-02-01 09:40:00,0.38289581338353207
59,2015-02-01 09:50:00,0.9412393362392175
60,2015-02-01 10:00:00,0.7710207675788122
61,2015-02-01 10:10:00,0.8201343493404547
62,2015-02-01 10:20:00,0.5019212789631793
63,2015-02-01 10:30:00,0.37046815164157787
64,2015-02-01 10:40:00,0.9349419346730458
65,2015-02-01 10:50:00,0.8389288607662634
66,2015-02-01 11:00:00,0.15768717579260705
67,2015-02-01 11:10:00,0.8630037406664012
68,2015-02-01 11:20:00,0.2297942500877702
69,2015-02-01 11:30:00,0.14320575563973104
70,2015-02-01 11:40:00,0.9136848320522056
71,2015-02-01 11:50:00,0.09776381357433495
72,2015-02-01 12:00:00,0.8574774052714088
73,2015-02-01 12:10:00,0.2509290987368452
74,2015-02-01 12:20:00,0.6371561216478722
75,2015-02-01 12:30:00,0.7744488979242012
76,2015-02-01 12:40:00,0.6710779321801034
77,2015-02-01 12:50:00,0.926602259050531
78,2015-02-01 13:00:00,0.5899301981403139
79,2015-02-01 13:10:00,0.12728175279571263
80,2015-02-01 13:20:00,0.592524121566362
81,2015-02-01 13:30:00,0.43289135828359315
82,2015-02-01 13:40:00,0.7787510048517776
83,2015-02-01 13:50:00,0.8413294236160854
84,2015-02-01 14:00:00,0.37162366886411125
85,2015-02-01 14:10:00,0.09932166006752485
86,2015-02-01 14:20:00,0.3565822286311253
87,2015-02-01 14:30:00,0.4464639945230018
88,2015-02-01 14:40:00,0.00044915054526339926
89,2015-02-01 14:50:00,0.06429098831780966
90,2015-02-01 15:00:00,0.07262258329609006
91,2015-02-01 15:10:00,0.03180496140021494
92,2015-02-01 15:20:00,0.06890725067754311
93,2015-02-01 15:30:00,0.769629684144953
94,2015-02-01 15:40:00,0.11044791196637005
95,2015-02-01 15:50:00,0.912267612931338
96,2015-02-01 16:00:00,0.9319050464678054
97,2015-02-01 16:10:00,0.7812127172838927
98,2015-02-01 16:20:00,0.7863351613317512
99,2015-02-01 16:30:00,0.12253990971242157
100,2015-02-01 16:40:00,0.6420248597328005
101,2015-02-01 16:50:00,0.41229433006410077
102,2015-02-01 17:00:00,0.6261485443923734
103,2015-02-01 17:10:00,0.07991801037509916
104,2015-02-01 17:20:00,0.004616438338243101
105,2015-02-01 17:30:00,0.9450603806957141
106,2015-02-01 17:40:00,0.5658321018884108
107,2015-02-01 17:50:00,0.14703465809743066
108,2015-02-01 18:00:00,0.13561532745267402
109,2015-02-01 18:10:00,0.8995004977201655
110,2015-02-01 18:20:00,0.5416521281104733
111,2015-02-01 18:30:00,0.598679219116713
112,2015-02-01 18:40:00,0.4149193377726431
113,2015-02-01 18:50:00,0.21729558903528579
114,2015-02-01 19:00:00,0.4687843411952095
115,2015-02-01 19:10:00,0.20067890596038773
116,2015-02-01 19:20:00,0.2771538415916114
117,2015-02-01 19:30:00,0.12243778987284104
118,2015-02-01 19:40:00,0.9450422145216858
119,2015-02-01 19:50:00,0.8927353515419093
120,2015-02-01 20:00:00,0.4892423758091272
121,2015-02-01 20:10:00,0.15065929093365504
122,2015-02-01 20:20:00,0.1257352284102592
123,2015-02-01 20:30:00,0.2937528309727556
124,2015-02-01 20:40:00,0.7166306341059968
125,2015-02-01 20:50:00,0.10450090854267358
126,2015-02-01 21:00:00,0.42461568394409444
127,2015-02-01 21:10:00,0.307802771692005
128,2015-02-01 21:20:00,0.14539559301135452
129,2015-02-01 21:30:00,0.2978241397530873
130,2015-02-01 21:40:00,0.6561449462595844
131,2015-02-01 21:50:00,0.9915493975602075
132,2015-02-01 22:00:00,0.44924775882117285
133,2015-02-01 22:10:00,0.21777855483333075
134,2015-02-01 22:20:00,0.8950751778894299
135,2015-02-01 22:30:00,0.847850595499578
136,2015-02-01 22:40:00,0.1648220488304114
137,2015-02-01 22:50:00,0.4463737831299216
138,2015-02-01 23:00:00,0.8351702215846826
139,2015-02-01 23:10:00,0.6112057027034234
140,2015-02-01 23:20:00,0.3111434927969069
141,2015-02-01 23:30:00,0.8664342595447866
142,2015-02-01 23:40:00,0.18535241336153674
143,2015-02-01 23:50:00,0.8640281577846194
144,2015-02-02 00:00:00,0.005743603689885579
145,2015-02-02 00:10:00,0.22291741925346953
146,2015-02-02 00:20:00,0.9500560182348017
147,2015-02-02 00:30:00,0.6366656387381064
148,2015-02-02 00:40:00,0.6724983063332187
149,2015-02-02 00:50:00,0.3438981359184017
150,2015-02-02 01:00:00,0.7278674112373656
151,2015-02-02 01:10:00,0.8238067308671714
152,2015-02-02 01:20:00,0.4649936460943104
153,2015-02-02 01:30:00,0.2590640212543336
154,2015-02-02 01:40:00,0.3822368135740821
155,2015-02-02 01:50:00,0.9151130013774884
156,2015-02-02 02:00:00,0.6357960697950555
157,2015-02-02 02:10:00,0.8630238320141639
158,2015-02-02 02:20:00,0.5773519988278237
159,2015-02-02 02:30:00,0.6537534375450105
160,2015-02-02 02:40:00,0.12774061040640428
161,2015-02-02 02:50:00,0.7912755419304128
162,2015-02-02 03:00:00,0.1968187843959165
163,2015-02-02 03:10:00,0.41595712569696397
164,2015-02-02 03:20:00,0.10404928817382175
165,2015-02-02 03:30:00,0.5267127058989767
166,2015-02-02 03:40:00,0.67163961185211
167,2015-02-02 03:50:00,0.39531972237681234
168,2015-02-02 04:00:00,0.30237323727760246
169,2015-02-02 04:10:00,0.7812195786169658
